Sentence,Polarity,Subjectivity,Source
So there is some evidence that love is associated with changes to our moods and our behaviors.,0.5,0.6,Belist.txt
"Researchers believe that the low levels of serotonin is correlated with obsessive thinking about the object of love, which is like this feeling that someone has set up camp in your brain.",0.25,0.44999999999999996,Belist.txt
"When I was younger, it never occurred to me that I was allowed to demand more from love, that I didn't have to just accept whatever love offered.",0.375,0.42500000000000004,Belist.txt
"He's alive, he's healthy, he's just been banished from the city.",0.3,0.45,Belist.txt
Her dad was constantly thinking of his thriving business back in Syria that had been blown to pieces by a bomb.,0.0,0.16666666666666666,Belist.txt
"Once an aspiring student thinking only of her future, now she was scared all the time.",0.0,0.5625,Belist.txt
And Doaa was terrified of the water.,0.0,0.0,Belist.txt
"It was a Saturday morning when the call came, and they were taken by bus to a beach, hundreds of people on the beach.",0.0,0.0,Belist.txt
"They were taken then by small boats onto an old fishing boat, 500 of them crammed onto that boat, 300 below,   above.",-0.049999999999999996,0.23333333333333336,Belist.txt
"The parents were terrified for their children, and they collectively refused to disembark.",0.0,0.0,Belist.txt
The 300 people below deck were doomed.,0.0,0.0,Belist.txt
"Doaa was holding on to the side of the boat as it sank, and watched in horror as a small child was cut to pieces by the propeller.",-0.25,0.4,Belist.txt
"And the communities, the neighboring countries that once welcomed them with open arms and hearts are overwhelmed.",0.0,0.5,Belist.txt
That means that over half the Syrian population has been forced to flee.,-0.23333333333333334,0.18333333333333335,Belist.txt
A refugee's stay is supposed to be temporary.,0.0,0.0,Belist.txt
"So Doaa, the 19-year-old refugee who was terrified of the water, who couldn't swim, found herself in charge of two little baby kids.",-0.1875,0.5,Belist.txt
"And they were thirsty and they were hungry and they were agitated, and she tried her best to amuse them, to sing to them, to say words to them from the Quran.",1.0,0.3,Belist.txt
"But Doaa was sure that as they had been pulled up onto the rescue boat, that little baby girl had been smiling.",0.15625,0.6944444444444444,Belist.txt
An Egyptian family took her into their home as soon as she was released.,0.0,0.0,Belist.txt
"And soon word went around about Doaa's survival, and a phone number was published on Facebook.",0.0,0.0,Belist.txt
"Soon, we hope, Masa will be reunited with him in Sweden, and until then, she's being cared for in a beautiful orphanage in Athens.",0.85,1.0,Belist.txt
"And why, the root question, is so little being done to stop the wars, the persecution and the poverty that is driving so many people to the shores of Europe?",0.15625,0.5,Belist.txt
"Until these issues are resolved, people will continue to take to the seas and to seek safety and asylum.",0.0,0.0,Belist.txt
"People are worried about their security, their economies, the changes of culture.",0.0,0.0,Belist.txt
"Could we be inspired by what happened, and take a stand for a world in which every life matters?",0.0,0.0,Belist.txt
"If you couldn't find a home in a city to either buy or rent, you too would be driven to do what most people end up doing.",0.5,0.5,Belist.txt
"Firstly, eviction needs to be stopped.",0.25,0.3333333333333333,Belist.txt
Bulldozing needs to be stopped.,0.0,0.0,Belist.txt
"I know you are thinking that settlements are made on illegally captured land, but capturing of land never happens in the dead of the night.",-0.35,0.45,Belist.txt
It is inhabited over time.,0.0,0.0,Belist.txt
"What kind of illegally captured land is this, which was ignored for 30 years and suddenly a day before eviction is declared illegal?",-0.1,0.6,Belist.txt
A city's progress is often measured by the cost of its land.,0.0,0.0,Belist.txt
"In Ahmedabad, they started a program where for ten years, 44 settlements were promised there wouldn't be any eviction.",0.0,0.0,Belist.txt
And basic necessities were provided to them.,0.0,0.125,Belist.txt
And every person was given the right to live over that land.,0.21103896103896103,0.5178571428571428,Belist.txt
This is the very thought that needs to be changed.,0.2,0.3,Belist.txt
They cannot be used for sale.,0.0,0.0,Belist.txt
And I think this scheme shouldn't be called populism; it should be called an economic development strategy.,0.2,0.2,Belist.txt
SRK: Only then will life be filled with love and fun times.,0.3,0.675,Belist.txt
"And as these more docile scavengers  outlasted their aggressive brethren, their genetic traits were passed on, gradually breeding tamer wolves in areas near human populations.",0.19999999999999998,0.3333333333333333,Belist.txt
"Victorian era, these dog types were standardized  into breeds, with many new ones bred  purely for appearance.",0.28354978354978355,0.48484848484848486,Belist.txt
"This phenomenon of selecting traits  associated with youth is known as neoteny, and can be seen in many domestic animals.",0.25,0.3,Belist.txt
"It might be difficult to fathom how every Pomeranian, Chihuahua, and Poodle are descended from fierce wolves.",-0.5,1.0,Belist.txt
"Just like more than one child is children, more than one lamb was lambru, you fried up your eggru, and people talked not about breads, but breadru.",0.5,0.5,Belist.txt
"Plus, they were grown-ups, and grown-ups aren't as good at learning languages as children.",0.7,0.6000000000000001,Belist.txt
"When I die, I would like for my body to be laid out to be eaten by animals.",0.0,0.0,Belist.txt
Having your body laid out to be eaten by animals is not for everyone.,0.0,0.0,Belist.txt
"In the mountainous regions of Tibet, they practice ""sky burial,"" a ritual where the body is left to be consumed by vultures.",0.0,0.0,Belist.txt
"It means accepting that we are doomed to decay and die, just like any other creature on earth.",-0.125,0.375,Belist.txt
"It's a multi-billion-dollar industry, and its economic model is based on the principle of protection, sanitation and beautification of the corpse.",0.2,0.2,Belist.txt
"At the cemetery, on the day of burial, that casket will be lowered into a large concrete or metal vault.",0.18214285714285716,0.3642857142857143,Belist.txt
"Bodies donated to science are brought here, and their decay is studied to benefit the future of forensics.",0.0,0.125,Belist.txt
"Some were skeletonized, one was wearing purple pajamas, one still had blonde facial hair visible.",0.0,0.0,Belist.txt
"How would this fit in with the very recent desire a lot of people seem to have to be buried under a tree, or to become a tree when they die?",0.2,0.36250000000000004,Belist.txt
"In a traditional cremation, the ashes that are left over ?",0.0,0.375,Belist.txt
"I'm talking about conservation burial, where large swaths of land are purchased by a land trust.",0.21428571428571427,0.42857142857142855,Belist.txt
